time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.4200000000000001,0.0067387231109261245,0.406151365340459,10.107278447314448,2.2509027960045156,6.272463358790233,0.0,0.06465529953149832,1.5808965897077907,-0.4072463063642255,28.69603351149075,-0.012217574733646694,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.4400000000000001,0.00810989142778689,0.4434318722807748,10.092594077386112,2.825670573001201,6.272226782423232,0.0,0.07246153215457825,2.147154104323791,-1.0611906864693723,28.73719433672227,-0.008274193526561512,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.46000000000000013,0.00963882102950167,0.4886473753730403,10.062498640696228,3.400855493691438,6.272061299317727,0.0,0.08043142801689968,2.374396204902756,-1.9483529825190868,28.766893964861048,-0.008235077633305523,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.48000000000000015,0.011328469295915742,0.5343017064581324,10.014519231355237,3.976392283134688,6.271899688564076,0.0,0.08853339862450746,2.191036903606448,-2.8495879515800473,28.7868393977232,-0.0057487956640337595,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.5000000000000001,0.013181527983476965,0.572748480107734,9.950619861506027,4.552259963104341,6.271791946781844,0.0,0.09677247013161479,1.6536404613537194,-3.5403490333409406,28.803019139080142,-0.001945078784811451,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.5200000000000001,0.015200039347399179,0.598630000084978,9.876624948850619,5.128409749036923,6.271759124250032,0.0,0.10507866626060663,0.9345115363706793,-3.8591422321999214,28.81639098644537,0.0015417661742819343,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.5400000000000001,0.017384354513763123,0.6106723257998454,9.800368275512398,5.7047887525871825,6.271797353806225,0.0,0.11335285037578773,0.2697210351160544,-3.766525101622351,28.82650867603858,0.005387343557870971,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.5600000000000002,0.019733288075840478,0.6121188086633008,9.729095052055932,6.28133141797624,6.271905936262847,0.0,0.12154050583194785,-0.12507274877051788,-3.360797244024162,28.831507049431075,0.00668008132366443,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.5800000000000002,0.022245154695656306,0.6096039352645021,9.667113201160191,0.5747946277520022,6.272052574492886,0.0,0.12964615614963482,-0.12641459110936418,-2.837387845549915,28.837569386723878,0.011786274341223367,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.6000000000000002,0.02491865345186371,0.6110079743649153,9.614491255679365,1.151555635824912,6.272307202576025,0.0,0.13770371947110532,0.2668185011506806,-2.424806702532748,28.841955806319007,0.01793486707691585,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.6200000000000002,0.027752048599464302,0.6230025222794978,9.567027037149435,1.7283983006624286,6.272677209431215,0.0,0.14563579528895393,0.9326362903075784,-2.321615150460157,28.844619905092173,0.022690813597214487,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.6400000000000002,0.03074129672965581,0.6488585314549035,9.517508999462605,2.3052917787986864,6.273131906802799,0.0,0.15328901773019676,1.6529646272329923,-2.630188618222912,28.8431501878305,0.024018292139910663,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.6600000000000003,0.03387959270308303,0.6872781412104394,9.458106938684832,2.8821549109062623,6.2736150246602165,0.0,0.16054057961252552,2.1889963483205985,-3.310017459554397,28.842643530224684,0.026364358899409742,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.6800000000000003,0.037158918492246125,0.7329034321785763,9.383020124630756,3.459007781891561,6.274142987236937,0.0,0.16739199930378368,2.373532748493101,-4.198663945853184,28.842615932917994,0.027526597026808833,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
0.7000000000000003,0.040571814827092594,0.7781800434430324,9.29022290305135,4.03586176084179,6.274694754211616,0.0,0.17389763418086346,2.154128377952498,-5.081058212087498,28.84079368602458,0.02595495193806469,0.0,480.21751778533445,479.92563498040414,480.0216089665056,479.8038303740995
